Id,city,History,Millage,Ratings,Year,Make,Model,Transmission,Age,Price
10206,Lagos,foreign,74548,,2010,Toyota,Corolla,Automatic,10,3407500
10207,Lagos,foreign,98432,,2006,Toyota,Matrix,Automatic,14,2407000
10208,Lagos,foreign,0,,2010,Mercedes-Benz,ML 350,Automatic,10,0
10209,Lagos,foreign,46392,,2006,Toyota,Corolla,Automatic,14,2832500
10210,Lagos,foreign,0,,2013,Toyota,Highlander,Automatic,7,6505000
10211,Lagos,foreign,0,,2010,Toyota,Venza,Automatic,10,7715000
10212,Lagos,foreign,0,,2012,Lexus,GX 460,Automatic,8,14865000
10213,Lagos,foreign,0,,2013,Mercedes-Benz,E 550,Automatic,7,12115000
10214,Lagos,foreign,100000,,2009,Mercedes-Benz,C 230,Automatic,11,3464999
10215,Lagos,foreign,2800,,2019,Toyota,Camry,Automatic,1,24765000
10216,Lagos,foreign,0,,2012,Toyota,Camry,Automatic,8,4195000
10217,Lagos,foreign,965231,,2006,Lexus,ES 330,Automatic,14,3292500
10218,Lagos,foreign,0,,2010,Toyota,RAV 4,Automatic,10,4195000
10219,Lagos,foreign,36213,,2017,Honda,Accord,Automatic,3,8595000
10220,Lagos,foreign,0,,2007,Mercedes-Benz,E 350,Automatic,13,0
10221,Lagos,foreign,0,,2008,Lexus,ES 300,Automatic,12,0
10222,Lagos,foreign,72525,,2006,Lexus,RX 330,Automatic,14,4305000
10223,Lagos,foreign,16500,,2017,Lexus,GX 460,Automatic,3,0
10224,Lagos,foreign,30831,,2014,Toyota,Hiace,Automatic,6,11015000
10225,Lagos,foreign,78963,,2008,Toyota,Avalon,Automatic,12,0
10226,Lagos,foreign,0,,2017,Toyota,Land Cruiser,Automatic,3,21465000
10227,Lagos,foreign,0,,2003,Toyota,Sienna,Automatic,17,2257500
10228,Lagos,foreign,1,,2009,Mercedes-Benz,ML 350,Automatic,11,5955000
10229,Lagos,foreign,69854,,2012,Lexus,RX 350,Automatic,8,7253000
10230,Lagos,foreign,35000,,2015,Toyota,Land Cruiser,Automatic,5,16845000
10231,Lagos,foreign,60000,,2011,Toyota,Camry,Automatic,9,3865000
10232,Lagos,foreign,0,,2005,Mercedes-Benz,ML 350,Automatic,15,2775000
10233,Lagos,foreign,0,,2012,Toyota,Avensis,Automatic,8,4965000
10234,Lagos,foreign,0,,2008,Toyota,Camry,Automatic,12,0
10235,Lagos,foreign,75878,,2015,Toyota,Camry,Automatic,5,0
10236,Lagos,foreign,81532,,2007,Toyota,4-Runner,Automatic,13,4085000
10237,Lagos,foreign,172,,2005,Lexus,RX 330,Automatic,15,3005000
10238,Lagos,foreign,65000,,2012,Lexus,RX 350,Automatic,8,7440000
10239,Lagos,foreign,55000,,2011,Toyota,Camry,Automatic,9,3645000
10240,Lagos,foreign,0,,2012,Mercedes-Benz,G 63 AMG,Automatic,8,0
10241,Lagos,foreign,11,,2011,Acura,RDX,Automatic,9,3865000
10242,Lagos,foreign,88415,,2008,Toyota,Hiace,Automatic,12,7055000
10243,Lagos,foreign,85,,2009,Ford,Edge,Automatic,11,2775000
10244,Lagos,foreign,98646,,2014,Volkswagen,CC,Automatic,6,5075000
10245,Lagos,foreign,0,,2006,Lexus,ES 300,Automatic,14,3005000
10246,Lagos,foreign,12000,,2018,Toyota,Tacoma,Automatic,2,0
10247,Abuja,foreign,69000,,2015,Toyota,Corolla,Automatic,5,0
10248,Lagos,foreign,1,,2010,Lexus,ES 300,Automatic,10,5185000
10249,Lagos,foreign,55423,,2011,Toyota,Camry,Automatic,9,3590000
10250,Lagos,foreign,15000,,2017,Toyota,4-Runner,Automatic,3,18440000
10251,Lagos,foreign,88542,,2007,Toyota,Highlander,Automatic,13,3865000
10252,Lagos,foreign,1,,2003,Lincoln,Navigator,Automatic,17,2890000
10253,Lagos,foreign,12541,,2003,Mercedes-Benz,ML 320,Automatic,17,1222500
10254,Lagos,foreign,0,,2014,Toyota,Land Cruiser,Automatic,6,12665000
10255,Lagos,foreign,1,,2012,Toyota,Corolla,Automatic,8,4965000
10256,Lagos,foreign,0,,2007,Toyota,Tacoma,Automatic,13,6835000
10257,Lagos,foreign,0,,2010,Mercedes-Benz,ML 350,Automatic,10,6065000
10258,Lagos,foreign,0,,2005,Toyota,Camry,Automatic,15,2430000
10260,Lagos,foreign,0,,2010,Mercedes-Benz,ML 350,Automatic,10,5515000
10261,Lagos,foreign,0,,2010,Mercedes-Benz,C 300,Automatic,10,0
10262,Lagos,foreign,99,,2003,Nissan,Frontier,Automatic,17,3120000
10263,Lagos,foreign,0,,2008,Acura,MDX,Automatic,12,0
10264,Lagos,foreign,40000,,2012,Toyota,Venza,Automatic,8,6285000
10265,Lagos,foreign,139490,,2000,Lexus,RX 300,Automatic,20,1510000
10266,Lagos,foreign,0,,2004,Toyota,Highlander,Automatic,16,1740000
10267,Lagos,foreign,21000,,2016,Toyota,Avalon,Automatic,4,0
10268,Lagos,foreign,9,,2018,Honda,Accord,Automatic,2,14865000
10269,Lagos,foreign,954213,,2006,Lexus,GX 470,Automatic,14,5625000
10270,Lagos,foreign,0,,2014,Toyota,RAV 4,Automatic,6,7275000
10271,Lagos,foreign,80676,,2009,Honda,CR-V,Automatic,11,3292500
10272,Lagos,foreign,78976,,2008,Lexus,IS 250,Automatic,12,0
10273,Lagos,foreign,98000,,2013,Toyota,Camry,Automatic,7,3425000
10274,Lagos,foreign,87000,,2011,Lexus,RX 350,Automatic,9,0
10275,Lagos,foreign,0,,2009,Nissan,Xterra,Automatic,11,0
10276,Lagos,foreign,45231,,2012,Toyota,Hiace,Automatic,8,0
10277,Lagos,foreign,20081,,2015,Toyota,RAV 4,Automatic,5,7715000
10278,Lagos,foreign,51000,,2012,Toyota,Venza,Automatic,8,0
10279,Lagos,foreign,1,,2008,Toyota,Camry,Automatic,12,3480000
10280,Lagos,foreign,0,,2010,Toyota,Venza,Automatic,10,6505000
10281,Lagos,foreign,47842,,2016,Mercedes-Benz,GL 450,Automatic,4,31365000
10282,Lagos,foreign,92465,,2011,Toyota,Corolla,Automatic,9,3755000
10283,Lagos,foreign,72351,,2010,Toyota,Camry,Automatic,10,3865000
10284,Lagos,foreign,84612,,2008,Toyota,4-Runner,Automatic,12,4635000
10285,Lagos,foreign,0,,2008,Acura,MDX,Automatic,12,0
10286,Lagos,foreign,0,,2008,Toyota,Camry,Automatic,12,2430000
10287,Lagos,foreign,78919,,2015,Mercedes-Benz,C 300,Automatic,5,0
10288,Lagos,foreign,0,,2009,Lexus,GS 350,Automatic,11,4360000
10289,Lagos,foreign,0,,2006,Toyota,Highlander,Automatic,14,4140000
10290,Lagos,foreign,72134,,2008,Lexus,ES 300,Automatic,12,3975000
10291,Kaduna,foreign,0,,2012,Toyota,Camry,Automatic,8,4965000
10292,Lagos,foreign,95000,,2013,Toyota,Venza,Automatic,7,5735000
10293,Lagos,foreign,61073,,2017,Toyota,RAV 4,Automatic,3,9035000
10294,Abuja,foreign,100000,,2008,Toyota,Avalon,Automatic,12,2545000
10296,Lagos,foreign,98199,,2009,Honda,Pilot,Automatic,11,0
10297,Lagos,foreign,0,,2004,Mercedes-Benz,E 320,Automatic,16,3235000
10298,Lagos,foreign,160000,,2012,Toyota,Camry,Automatic,8,0
10299,Lagos,foreign,23,,2016,Toyota,Corolla,Automatic,4,6175000
10300,Lagos,foreign,85,,2004,Toyota,Highlander,Automatic,16,2775000
10301,Lagos,foreign,9876,,2015,Honda,Accord,Automatic,5,13545000
10302,Lagos,foreign,69000,,2013,Lexus,ES 350,Automatic,7,8815000
10303,Lagos,foreign,0,,2012,Toyota,Land Cruiser,Automatic,8,13765000
10304,Lagos,foreign,4500,,2015,Toyota,Corolla,Automatic,5,4030000
10305,Lagos,foreign,68585,,2011,Toyota,Camry,Automatic,9,3974999
10306,Lagos,foreign,121441,,2013,Toyota,Camry,Automatic,7,4745000
10307,Osun,foreign,135000,,2006,Toyota,Avalon,Automatic,14,2545000
10308,Osun,foreign,0,,2009,Toyota,Corolla,Automatic,11,3350000
10309,Lagos,foreign,100,,2008,Mercedes-Benz,ML 350,Automatic,12,2798000
10310,Lagos,foreign,25943,,2016,Lexus,RX 350,Automatic,4,0
10311,Lagos,foreign,47000,,2015,Honda,Accord,Automatic,5,0
10312,Lagos,foreign,153452,,2006,Honda,Accord,Automatic,14,0
10313,Lagos,foreign,52152,,2008,Toyota,4-Runner,Automatic,12,4305000
10314,Rivers,foreign,0,,2009,Volvo,V90,Automatic,11,2027500
10315,Lagos,foreign,0,,2005,Toyota,4-Runner,Automatic,15,3235000
10316,Lagos,foreign,0,,2010,Toyota,Sienna,Automatic,10,3465000
10317,Lagos,foreign,0,,2014,Land,Rover Range Rover,Automatic,6,18165000
10318,Lagos,foreign,71252,,2010,Toyota,Venza,Automatic,10,0
10319,Lagos,foreign,80000,,2015,Toyota,Tundra,Automatic,5,19815000
10320,Lagos,foreign,0,,2005,Toyota,Highlander,Automatic,15,3235000
10321,Lagos,foreign,0,,2005,Toyota,Camry,Automatic,15,2315000
10322,Lagos,foreign,0,,2010,Lexus,RX 200,Automatic,10,7165000
10323,Rivers,foreign,0,,2001,Toyota,Corolla,Automatic,19,797000
10324,Lagos,foreign,0,,2011,Toyota,Camry,Automatic,9,3920000
10325,Lagos,foreign,85079,,2006,Toyota,Corolla,Automatic,14,2717500
10326,Lagos,foreign,84662,,2011,Mercedes-Benz,Sprinter,Automatic,9,27515000
10327,Lagos,foreign,0,,2005,Toyota,Highlander,Automatic,15,0
10328,Lagos,foreign,135876,,2008,Lexus,RX 350,Automatic,12,4800000
10329,Lagos,foreign,11623,,2015,Lexus,RX 350,Automatic,5,0
10330,Osun,foreign,110000,,2009,Toyota,Corolla,Automatic,11,2775000
10331,Lagos,foreign,83000,,2005,Lexus,RX 330,Automatic,15,0
10332,Lagos,foreign,0,,2008,Acura,MDX,Automatic,12,3810000
10333,Lagos,foreign,12000,,2019,Toyota,Hilux,Automatic,1,21465000
10335,Lagos,foreign,56352,,2006,Toyota,Highlander,Automatic,14,3645000
10336,Lagos,foreign,58062,,2010,Toyota,Venza,Automatic,10,7385000
10337,Lagos,foreign,1,,2002,Toyota,Previa,Automatic,18,2947500
10338,Lagos,foreign,68000,,2010,Toyota,RAV 4,Automatic,10,4745000
10339,Lagos,foreign,0,,2008,Toyota,Tundra,Automatic,12,7715000
10340,Lagos,foreign,0,,2008,Toyota,Avalon,Automatic,12,2775000
10341,Lagos,foreign,10000,,2013,Toyota,Camry,Automatic,7,4965000
10342,Lagos,foreign,65000,,2012,Nissan,Juke,Automatic,8,4635000
10343,Lagos,foreign,0,,2008,Toyota,Tacoma,Automatic,12,6450000
10344,Lagos,foreign,74992,,2008,Lexus,ES 300,Automatic,12,0
10345,Lagos,foreign,0,,2013,Toyota,Camry,Automatic,7,0
10346,Lagos,foreign,62000,,2010,Toyota,Highlander,Automatic,10,6615000
10347,Lagos,foreign,112072,,2008,Honda,Accord,Automatic,12,2775000
10348,Lagos,foreign,96000,,2013,Toyota,Highlander,Automatic,7,9915000
10349,Lagos,foreign,73839,,2008,Toyota,Camry,Automatic,12,3062500
10350,Lagos,foreign,16456,,2011,Lexus,ES 350,Automatic,9,0
10351,Lagos,foreign,0,,2006,Toyota,Camry,Automatic,14,2545000
10352,Ibadan,foreign,0,,2010,Toyota,Venza,Automatic,10,5735000
10353,Lagos,foreign,0,,2014,Mercedes-Benz,C 300,Automatic,6,0
10354,Lagos,foreign,69000,,2009,Toyota,Corolla,Automatic,11,3350000
10355,Lagos,foreign,0,,2008,Lexus,ES 350,Automatic,12,4635000
10356,Lagos,foreign,251223,,2015,Toyota,Land Cruiser,Automatic,5,28615000
10357,Lagos,foreign,24432,,2012,Toyota,4-Runner,Automatic,8,0
10358,Lagos,foreign,24000,,2016,Lexus,RX 350,Automatic,4,0
10359,Lagos,foreign,62114,,2009,Lexus,RX 350,Automatic,11,5185000
10360,Lagos,foreign,87452,,2010,Toyota,Highlander,Automatic,10,7165000
10361,Rivers,foreign,0,,2009,Toyota,Camry,Automatic,11,2660000
10362,Lagos,foreign,0,,2003,Lexus,RX 200,Automatic,17,2660000
10363,Lagos,foreign,1,,2010,Lexus,LX 470,Automatic,10,21465000
10364,Lagos,foreign,73000,,2016,Toyota,Land Cruiser,Automatic,4,0
10365,Lagos,foreign,64724,,2013,Honda,CR-V,Automatic,7,5405000
10366,Lagos,foreign,0,,2006,Lexus,RX 400,Automatic,14,0
10367,Lagos,foreign,0,,2017,Mercedes-Benz,G 63 AMG,Automatic,3,52815000
10368,Lagos,foreign,0,,2010,Toyota,Corolla,Automatic,10,3425000
10369,Lagos,foreign,0,,2012,Lexus,GX 470,Automatic,8,0
10370,Lagos,foreign,85334,,2001,Volkswagen,T5 Transporter,Automatic,19,2430000
10371,Lagos,foreign,89000,,2008,Lexus,RX 350,Automatic,12,0
10372,Lagos,foreign,68210,,2010,Lexus,ES 350,Automatic,10,5295000
10373,Lagos,foreign,0,,2007,Lexus,GX 470,Automatic,13,5515000
10374,Lagos,foreign,80,,2006,Mercedes-Benz,ML 350,Automatic,14,4030000
10375,Lagos,foreign,86588,,2005,Lexus,ES 330,Automatic,15,3120000
10376,Lagos,foreign,68500,,2008,Lexus,GX 470,Automatic,12,7495000
10377,Lagos,foreign,0,,2008,Mercedes-Benz,ML 350,Automatic,12,4360000
10378,Lagos,foreign,0,,2008,Toyota,Highlander,Automatic,12,5295000
10379,Lagos,foreign,45324,,2009,Mercedes-Benz,ML 550,Automatic,11,0
10380,Lagos,foreign,53442,,2010,Toyota,Camry,Automatic,10,3975000
10381,Lagos,foreign,83000,,2000,Ford,Galaxy,Automatic,20,0
10383,Lagos,foreign,71159,,2011,Mercedes-Benz,GL 450,Automatic,9,9585000
10384,Lagos,foreign,98555,,2004,Lexus,GX 470,Automatic,16,0
10385,Lagos,foreign,0,,2007,Lexus,ES 300,Automatic,13,3292500
10386,Lagos,foreign,45712,,2017,Toyota,Corolla,Automatic,3,7715000
10387,Lagos,foreign,0,,2007,Lexus,GX 470,Automatic,13,0
10388,Rivers,foreign,0,,2006,Toyota,Sienna,Automatic,14,1625000
10389,Lagos,foreign,112456,,2004,Toyota,Highlander,Automatic,16,1602000
10390,Lagos,foreign,81952,,2011,Mercedes-Benz,GLK 350,Automatic,9,5790000
10391,Lagos,foreign,100000,,2011,Toyota,Venza,Automatic,9,3590000
10392,Lagos,foreign,0,,2008,Toyota,Sienna,Automatic,12,4085000
10393,Lagos,foreign,0,,2006,Toyota,Corolla,Automatic,14,1740000
10394,Lagos,foreign,0,,2010,Lexus,RX 350,Automatic,10,7605000
10395,Lagos,foreign,0,,2014,Lexus,RX 350,Automatic,6,0
10396,Lagos,foreign,72821,,2009,Toyota,Corolla,Automatic,11,3465000
10397,Lagos,foreign,0,,2008,Toyota,RAV 4,Automatic,12,3865000
10398,Lagos,foreign,0,,2012,Ford,Edge,Automatic,8,4965000
10399,Lagos,foreign,0,,2006,Toyota,Highlander,Automatic,14,3425000
10400,Lagos,foreign,0,,2014,Toyota,Corolla,Automatic,6,4635000
10401,Lagos,foreign,150000,,2009,Toyota,Camry,Automatic,11,0
10402,Lagos,foreign,71536,,2008,Lexus,ES 300,Automatic,12,0
10403,Lagos,foreign,0,,2016,Mercedes-Benz,GLE 350,Automatic,4,18165000
10404,Lagos,foreign,0,,2007,Chrysler,Crossfire,Automatic,13,3535000
10405,Lagos,foreign,87975,,2008,Hyundai,Elantra,Automatic,12,1947000
10406,Lagos,foreign,70000,,2008,Toyota,RAV 4,Automatic,12,3700000
10407,Lagos,foreign,0,,2011,Toyota,Corolla,Automatic,9,3645000
10408,Lagos,foreign,0,,2009,Toyota,Matrix,Automatic,11,3235000
10409,Lagos,foreign,78000,,2005,Toyota,Sienna,Automatic,15,3212000
10410,Lagos,foreign,67000,,2013,Toyota,Camry,Automatic,7,0
10411,Lagos,foreign,61735,,2008,Toyota,Camry,Automatic,12,0
10412,Lagos,foreign,76000,,2014,Toyota,Tacoma,Automatic,6,8595000
10413,Lagos,foreign,954213,,2005,Toyota,RAV 4,Automatic,15,2947500
10414,Lagos,foreign,1,,2006,Land,Rover Range Rover Sport,Automatic,14,5735000
10415,Lagos,foreign,0,,2005,Toyota,Sienna,Automatic,15,3177500
10416,Lagos,foreign,50000,,2006,Lexus,IS 250,Automatic,14,0
10417,Lagos,foreign,0,,2008,Mercedes-Benz,ML 350,Automatic,12,4415000
10418,Lagos,foreign,0,,2007,Toyota,Tacoma,Automatic,13,7495000
10419,Lagos,foreign,0,,2010,Toyota,Matrix,Automatic,10,0
10420,Lagos,foreign,42114,,2018,Land,Rover Range Rover Evoque,Automatic,2,0
10421,Lagos,foreign,0,,2005,Lexus,RX 350,Automatic,15,4415000
10422,Lagos,foreign,80,,2004,Lexus,ES 330,Automatic,16,2027500
10423,Lagos,foreign,62536,,2007,Lexus,ES 350,Automatic,13,3645000
10424,Lagos,foreign,11111,,2013,Toyota,Camry,Automatic,7,6615000
10425,Lagos,foreign,0,,2010,Acura,MDX,Automatic,10,4195000
10426,Lagos,foreign,92,,2008,Toyota,Camry,Automatic,12,2085000
10427,Lagos,foreign,85364,,2008,Toyota,RAV 4,Automatic,12,2119500
10428,Kaduna,foreign,0,,2013,Toyota,Corolla,Automatic,7,4140000
10429,Lagos,foreign,0,,2010,Lexus,RX 200,Automatic,10,7165000
10430,Lagos,foreign,1,,2005,Toyota,4-Runner,Automatic,15,3700000
10431,Lagos,foreign,12000,,2018,Infiniti,QX80,Automatic,2,0
10432,Lagos,foreign,0,,2005,Toyota,Corolla,Automatic,15,2315000
10433,Lagos,foreign,1232,,2008,Mercedes-Benz,C 300,Automatic,12,4140000
10434,Lagos,foreign,0,,2015,Toyota,Camry,Automatic,5,7715000
10435,Lagos,foreign,0,,2009,Toyota,Camry,Automatic,11,3292500
10436,Lagos,foreign,76352,,2007,Mercedes-Benz,C 230,Automatic,13,0
10437,Lagos,foreign,88665,,2010,Honda,Crosstour,Automatic,10,4415000
10438,Lagos,foreign,0,,2007,Lexus,GX 470,Automatic,13,0
10439,Lagos,foreign,62122,,2008,Mercedes-Benz,ML 350,Automatic,12,4965000
10440,Osun,foreign,0,,2010,Toyota,Venza,Automatic,10,6340000
10441,Lagos,foreign,110,,2005,Toyota,RAV 4,Automatic,15,2602500
10442,Lagos,foreign,108235,,2006,Toyota,Sienna,Automatic,14,3062500
10443,Lagos,foreign,52152,,2006,Lexus,RX 330,Automatic,14,3865000
10444,Lagos,foreign,0,,2002,Acura,MDX,Automatic,18,1740000
10445,Lagos,foreign,0,,2003,Honda,Pilot,Automatic,17,992500
10446,Lagos,foreign,0,,2010,Toyota,Venza,Automatic,10,6835000
10447,Lagos,foreign,85364,,2012,Toyota,Camry,Automatic,8,3612000
10448,Lagos,foreign,0,,2012,Toyota,Camry,Automatic,8,0
10449,Lagos,foreign,0,,2012,Mercedes-Benz,ML 350,Automatic,8,11565000
10450,Lagos,foreign,57224,,2005,Toyota,Camry,Automatic,15,2890000
10451,Lagos,foreign,0,,2012,Toyota,Corolla,Automatic,8,0
10452,Lagos,foreign,89653,,2008,Toyota,Sienna,Automatic,12,3865000
10453,Lagos,foreign,100000,,2005,Toyota,Matrix,Automatic,15,0
10454,Lagos,foreign,0,,2008,Toyota,Camry,Automatic,12,3350000
10455,Lagos,foreign,72221,,2013,Lexus,RX 200,Automatic,7,11015000
10456,Lagos,foreign,100000,,2007,Mazda,CX-9,Automatic,13,3465000
10457,Lagos,foreign,65654,,2012,Toyota,RAV 4,Automatic,8,4580000
10458,Lagos,foreign,84605,,2014,Toyota,Corolla,Automatic,6,4360000
10459,Rivers,foreign,0,,2004,Acura,MDX,Automatic,16,1119000
10460,Lagos,foreign,108000,,2003,Toyota,Corolla,Automatic,17,2027500
10461,Lagos,foreign,27000,,2004,Infiniti,FX,Automatic,16,0
10462,Lagos,foreign,0,,2011,Toyota,Camry,Automatic,9,3755000
10463,Rivers,foreign,0,,2004,Toyota,Matrix,Automatic,16,1567500
10464,Lagos,foreign,78310,,2004,Toyota,Camry,Automatic,16,2142500
10465,Lagos,foreign,75893,,2006,Toyota,Matrix,Automatic,14,1613500
10466,Lagos,foreign,89000,,2003,Lexus,ES 300,Automatic,17,1740000
10467,Lagos,foreign,0,,2010,Mercedes-Benz,GLK 350,Automatic,10,7165000
10468,Lagos,foreign,0,,2013,Toyota,Highlander,Automatic,7,7715000
10469,Lagos,foreign,12453,,2006,Ford,F 150,Automatic,14,4195000
10470,Lagos,foreign,0,,2005,Lexus,GX 470,Automatic,15,3235000
10471,Lagos,foreign,62855,,2008,Toyota,Camry,Automatic,12,0
10472,Lagos,foreign,105832,,2004,Toyota,Camry,Automatic,16,0
10473,Lagos,foreign,62123,,2008,Honda,Accord,Automatic,12,3120000
10474,Lagos,foreign,0,,2004,Toyota,Previa,Automatic,16,2545000
10475,Lagos,foreign,91331,,2011,Toyota,Venza,Automatic,9,4305000
10476,Lagos,foreign,0,,2007,Toyota,Sequoia,Automatic,13,3865000
10477,Lagos,foreign,50000,,2014,Toyota,Avalon,Automatic,6,8100000
10478,Lagos,foreign,81995,,2011,Mercedes-Benz,GLK 350,Automatic,9,6065000
10479,Lagos,foreign,76000,,2010,Lexus,ES 350,Automatic,10,5295000
10480,Lagos,foreign,0,,2012,Mercedes-Benz,ML 350,Automatic,8,10465000
10481,Lagos,foreign,5532,,2013,Lexus,RX 200,Automatic,7,11015000
10482,Lagos,foreign,61568,,2010,Mercedes-Benz,E 350,Automatic,10,6175000
10483,Lagos,foreign,36855,,2016,Toyota,Land Cruiser,Automatic,4,20145000
10484,Lagos,foreign,55000,,2014,Mercedes-Benz,GLK 350,Automatic,6,11015000
10485,Lagos,foreign,0,,2006,Toyota,Sienna,Automatic,14,2683000
10486,Lagos,foreign,45858,,2013,Toyota,Corolla,Automatic,7,0
10487,Lagos,foreign,0,,2008,Lexus,GX 470,Automatic,12,8265000
10488,Lagos,foreign,29000,,2017,Lexus,LX 570,Automatic,3,42915000
10489,Lagos,foreign,1,,2005,Toyota,Highlander,Automatic,15,0
10490,Lagos,foreign,0,,2010,Toyota,RAV 4,Automatic,10,4635000
10491,Lagos,foreign,63518,,2005,Toyota,Corolla,Automatic,15,2717500
10492,Lagos,foreign,0,,2014,Toyota,Venza,Automatic,6,9695000
10493,Lagos,foreign,25376,,2019,Honda,Accord,Automatic,1,14315000
10494,Lagos,foreign,120854,,2000,Honda,Accord,Automatic,20,578500
10495,Lagos,foreign,64213,,2006,Toyota,Corolla,Automatic,14,3005000
10496,Lagos,foreign,87254,,2009,Toyota,Highlander,Automatic,11,5460000
10497,Lagos,foreign,100000,,2007,Toyota,Avalon,Automatic,13,2545000
10498,Lagos,foreign,61488,,2010,Toyota,Highlander,Automatic,10,5680000
10499,Lagos,foreign,75993,,2009,Pontiac,Vibe,Automatic,11,2027500
10500,Lagos,foreign,0,,2015,Toyota,Venza,Automatic,5,9365000
10501,Lagos,foreign,0,,2006,Lexus,GX 470,Automatic,14,0
10502,Lagos,foreign,0,,2008,Acura,MDX,Automatic,12,3535000
10503,Lagos,foreign,172052,,2008,Honda,Accord,Automatic,12,0
10504,Lagos,foreign,130000,,2003,Toyota,Camry,Automatic,17,0
10505,Lagos,foreign,0,,2010,Acura,ZDX,Automatic,10,7495000
10506,Lagos,foreign,0,,2011,Ford,Edge,Automatic,9,5295000
10508,Lagos,foreign,0,,2013,Mercedes-Benz,E 350,Automatic,7,9365000
10509,Lagos,foreign,52691,,2007,Lexus,ES 350,Automatic,13,3975000
10510,Lagos,foreign,1,,2003,Toyota,Camry,Automatic,17,1889500
10511,Lagos,foreign,0,,2008,Toyota,Solara,Automatic,12,1107500
10512,Lagos,foreign,0,,2014,Mercedes-Benz,GLK 350,Automatic,6,0
10513,Lagos,foreign,0,,2013,Toyota,Hiace,Automatic,7,7605000
10514,Rivers,foreign,0,,2005,Nissan,Pathfinder,Automatic,15,1280000
10515,Lagos,foreign,75000,,2010,Toyota,Camry,Automatic,10,3865000
10516,Lagos,foreign,102350,,2010,Mercedes-Benz,E 350,Automatic,10,5295000
10517,Lagos,foreign,56352,,2008,Toyota,Tacoma,Automatic,12,7330000
10518,Lagos,foreign,165000,,1999,Toyota,RAV 4,Automatic,21,693500
10519,Lagos,foreign,58322,,2008,Lexus,ES 350,Automatic,12,3755000
10520,Lagos,foreign,0,,2011,Lexus,GX 460,Automatic,9,12665000
10521,Lagos,foreign,0,,2005,Mercedes-Benz,ML 350,Automatic,15,0
10522,Lagos,foreign,0,,2005,Toyota,Highlander,Automatic,15,3535000
10523,Lagos,foreign,63214,,2010,Toyota,Corolla,Automatic,10,3425000
10524,Lagos,foreign,0,,2005,Toyota,Highlander,Automatic,15,0
10525,Lagos,foreign,145000,,2006,Toyota,Corolla,Automatic,14,1648000
10526,Lagos,foreign,8632,,2009,Toyota,Highlander,Automatic,11,6175000
10527,Lagos,foreign,0,,2007,Toyota,Camry,Automatic,13,3235000
10528,Lagos,foreign,89000,,2010,Toyota,Corolla,Automatic,10,3005000
10529,Lagos,foreign,52,,2007,Toyota,Highlander,Automatic,13,3865000
10530,Lagos,foreign,65223,,2010,Toyota,Venza,Automatic,10,7165000
10531,Lagos,foreign,101188,,2007,Toyota,Corolla,Automatic,13,2246000
10532,Lagos,foreign,132532,,2003,Toyota,Sienna,Automatic,17,2487500
10534,Lagos,foreign,0,,2000,Toyota,Sienna,Automatic,20,1625000
10535,Lagos,foreign,0,,2005,Toyota,Highlander,Automatic,15,3865000
10536,Lagos,foreign,84357,,2008,Toyota,RAV 4,Automatic,12,3623000
10537,Lagos,foreign,1,,2008,Toyota,RAV 4,Automatic,12,2660000
10538,Lagos,foreign,45223,,2017,Mercedes-Benz,C 300,Automatic,3,0
10539,Lagos,foreign,89,,2010,Toyota,Corolla,Automatic,10,0
10540,Lagos,foreign,69254,,2013,Mercedes-Benz,E 350,Automatic,7,8100000
10541,Lagos,foreign,63524,,2008,Mercedes-Benz,ML 350,Automatic,12,0
10542,Lagos,foreign,0,,2005,Toyota,4-Runner,Automatic,15,3177500
10543,Lagos,foreign,0,,2006,Toyota,Corolla,Automatic,14,0
10544,Lagos,foreign,0,,2008,Mercedes-Benz,GL 400,Automatic,12,5845000
10545,Lagos,foreign,95000,,2004,Lexus,ES 300,Automatic,16,1728500
10546,Lagos,foreign,150000,,2010,Ford,Edge,Automatic,10,2372500
10547,Lagos,foreign,0,,2003,Toyota,RAV 4,Automatic,17,0
10548,Lagos,foreign,0,,2005,Toyota,Avensis,Automatic,15,2315000
10549,Lagos,foreign,45000,,2012,Land,Rover Range Rover Evoque,Automatic,8,14315000
10551,Lagos,foreign,0,,2010,Honda,Pilot,Automatic,10,3350000
10552,Lagos,foreign,0,,2002,Jaguar,S-Type,Automatic,18,1970000
10553,Lagos,foreign,0,,2010,Toyota,Camry,Automatic,10,3535000
10554,Lagos,foreign,65223,,2010,Lexus,RX 350,Automatic,10,7715000
10555,Lagos,foreign,83644,,2008,Toyota,Camry,Automatic,12,3120000
10556,Lagos,foreign,58000,,2006,Lexus,ES 300,Automatic,14,2660000
10557,Lagos,foreign,0,,2011,Lexus,GX 470,Automatic,9,0
10558,Lagos,foreign,65000,,2012,Ford,Focus,Automatic,8,0
10559,Lagos,foreign,245007,,2007,Land,Rover Range Rover Sport,Automatic,13,3865000
